FIPS,County_Equivalent,POP_ESTIMATE_2018.x,pop.density.percentile,case.rate,case.rate.percentile,response,percent_race,race
29031,Cape Girardeau,78753,0.752641392,8.266351758,0.532463399,0,0.023732429,hispanic
46041,Dewey,5904,0.055003108,8.130081,0.52768937,0,0.048102981,hispanic
55065,Lafayette,16665,0.342137974,8.340834,0.535009548,0,0.040264026,hispanic
8047,Gilpin,6121,0.421068987,2.613951969,0.151495863,0,0.073027283,hispanic
36055,Monroe,742474,0.952144189,6.674981211,0.450986633,0,0.090325048,hispanic
5009,Boone,37480,0.585456805,5.629669157,0.389560789,0,0.026120598,hispanic
12121,Suwannee,44191,0.575823493,32.90262723,0.954805856,1,0.096309203,hispanic
46137,Ziebach,2742,0.031385954,12.76441,0.700190961,0,0.045222465,hispanic
12105,Polk,708009,0.866065879,20.19889578,0.849777212,1,0.23619615,hispanic
47041,DeKalb,20138,0.581417029,17.87665,0.813176321,1,0.086056212,hispanic
48409,San Patricio,66893,0.688937228,13.97755,0.729789943,0,0.583887701,hispanic
29186,Ste. Genevieve,17888,0.422622747,3.13059034,0.195416932,0,0.011795617,hispanic
28075,Lauderdale,75317,0.732131759,18.74742754,0.826861871,1,0.022212781,hispanic
1031,Coffee,51909,0.628962088,14.66027086,0.74665818,0,0.075805737,hispanic
51181,Surry,6474,0.329707893,8.032129,0.523870146,0,0.025486562,hispanic
55119,Taylor,20412,0.285270354,3.380364,0.216422661,0,0.022437782,hispanic
38049,McHenry,5816,0.071783717,2.751032,0.162635264,0,0.020976616,hispanic
47101,Lewis,12086,0.47545059,6.205527,0.425206875,0,0.023829224,hispanic
6101,Sutter,96807,0.781230578,9.730701292,0.59675366,0,0.315328437,hispanic
25003,Berkshire,126348,0.767557489,5.286985152,0.367918523,0,0.050669579,hispanic
48347,Nacogdoches,65711,0.606587943,17.45522,0.805537874,1,0.197288125,hispanic
5031,Craighead,108558,0.760099441,12.38047864,0.688096754,0,0.051806408,hispanic
54079,Putnam,56682,0.782784338,3.440246,0.221833227,0,0.012049681,hispanic
29181,Ripley,13401,0.298321939,3.88030744,0.254933164,0,0.014924259,hispanic
51820,Waynesboro ,22628,0.963642014,7.645395,0.499363463,0,0.082729362,hispanic
37035,Catawba,158652,0.883157241,13.36257973,0.717377467,0,0.099261276,hispanic
54031,Hardy,13775,0.317277812,4.210526,0.283895608,0,0.047767695,hispanic
13163,Jefferson,15430,0.389993785,32.20998056,0.950031827,1,0.037783539,hispanic
48365,Panola,23148,0.366065879,12.57128,0.694143857,0,0.088085364,hispanic
28151,Washington,45063,0.618085768,36.90389011,0.97008275,1,0.017198145,hispanic
49021,Iron,52775,0.215661902,0,0.017186505,0,0.087977262,hispanic
26017,Bay,103923,0.834058421,6.042935635,0.414385742,0,0.054222838,hispanic
32019,Lyon,55808,0.337787446,4.013761468,0.268618714,0,0.177376003,hispanic
12129,Wakulla,32461,0.52765693,21.31788916,0.867600255,1,0.03767598,hispanic
47165,Sumner,187149,0.856743319,18.34367,0.822724379,1,0.050745663,hispanic
22111,Union,22330,0.33685519,31.6166592,0.946212603,1,0.045902373,hispanic
48063,Camp,13033,0.591050342,17.8777,0.813494589,1,0.25665618,hispanic
32011,Eureka,2003,0.008390305,1.49775337,0.065881604,0,0.135297054,hispanic
8063,Kit Carson,7163,0.089807334,7.11992182,0.475811585,0,0.189864582,hispanic
12075,Levy,40770,0.423555003,16.77704194,0.791852323,1,0.085871965,hispanic
29009,Barry,35886,0.492541952,7.077969124,0.472947167,0,0.099899682,hispanic
5055,Greene,45325,0.626786824,10.5019305,0.625079567,0,0.029233315,hispanic
12133,Washington,24880,0.472032318,34.84726688,0.963399109,1,0.037017685,hispanic
40097,Mayes,41107,0.588564326,7.687255,0.501591343,0,0.037098304,hispanic
26095,Luce,6283,0.143567433,0.477478911,0.022278803,0,0.016393443,hispanic
12049,Hardee,27245,0.476693599,35.34593503,0.965308721,1,0.439750413,hispanic
40023,Choctaw,14668,0.269422001,12.61249,0.695416932,0,0.045473139,hispanic
54061,Monongalia,106420,0.842448726,8.823529,0.559197963,0,0.02086074,hispanic
18067,Howard,82366,0.848353014,10.80542942,0.636855506,0,0.034553092,hispanic
18173,Warrick,62567,0.778744562,9.286045359,0.579567155,0,0.019307303,hispanic
29185,St. Clair,9395,0.222187694,2.022352315,0.104073838,0,0.022245875,hispanic
26041,Delta,35857,0.386886265,2.677301503,0.155633355,0,0.013944279,hispanic
37185,Warren,19807,0.517402113,12.92472358,0.706238065,0,0.038016863,hispanic
48205,Hartley,5619,0.095090118,15.12725,0.75811585,1,0.270510767,hispanic
29027,Callaway,44889,0.540397763,3.497516095,0.225970719,0,0.022009847,hispanic
48427,Starr,64525,0.522995649,33.4909,0.957352005,1,0.963595506,hispanic
46019,Butte,10222,0.108452455,1.66308,0.07829408,0,0.036196439,hispanic
40079,Le Flore,49980,0.386886265,6.802721,0.459261617,0,0.071208483,hispanic
21047,Christian,71671,0.710689869,6.990275007,0.46785487,0,0.081036961,hispanic
5115,Pope,64000,0.640459913,20.515625,0.856142584,1,0.093671875,hispanic
28071,Lafayette,54793,0.636109385,17.75774278,0.809675366,1,0.028142281,hispanic
47049,Fentress,18217,0.418582971,5.105122,0.353278167,0,0.016303453,hispanic
5125,Saline,121421,0.771908017,8.614654796,0.550922979,0,0.04966192,hispanic
47023,Chester,17276,0.572405221,12.79231,0.700827498,0,0.027957861,hispanic
48157,Fort Bend,787858,0.923555003,12.0999,0.680140038,0,0.246791935,hispanic
17131,Mercer,15601,0.362026103,4.807384142,0.333227244,0,0.025062496,hispanic
17033,Crawford,18807,0.485083903,1.54197905,0.069382559,0,0.022225767,hispanic
6017,El Dorado,190678,0.716594158,3.82319932,0.250159134,0,0.129223088,hispanic
26097,Mackinac,10787,0.185208204,2.503012886,0.142584341,0,0.018818949,hispanic
18071,Jackson,44111,0.659415786,13.28466822,0.715149586,0,0.07172814,hispanic
48319,Mason,4280,0.102858919,12.38318,0.688415022,0,0.260981308,hispanic
12015,Charlotte,184998,0.830329397,12.09742808,0.679503501,0,0.07411972,hispanic
1043,Cullman,83442,0.723741454,14.68085616,0.748249523,0,0.044330193,hispanic
12003,Baker,28355,0.497513984,31.98730383,0.948122215,1,0.026661964,hispanic
41053,Polk,85234,0.706650093,3.672243,0.238383195,0,0.143370017,hispanic
16037,Custer,4280,0.018334369,2.336448598,0.13144494,0,0.047429907,hispanic
18167,Vigo,107386,0.84307023,6.06224275,0.416931891,0,0.027210251,hispanic
1003,Baldwin,218022,0.733064015,16.2552403,0.779758116,1,0.046467788,hispanic
26151,Sanilac,41182,0.486016159,2.573940071,0.147994908,0,0.037200719,hispanic
55013,Burnett,15392,0.261653201,1.429314,0.062380649,0,0.02027027,hispanic
51167,Russell,26748,0.577998757,4.299387,0.294080204,0,0.013907582,hispanic
40037,Creek,71604,0.628962088,8.323557,0.534691279,0,0.043209877,hispanic
13075,Cook,17162,0.639838409,25.52150099,0.911839593,1,0.056986365,hispanic
55095,Polk,43598,0.514294593,3.027662,0.188096754,0,0.020253223,hispanic
48399,Runnels,10234,0.176817899,12.11647,0.680458307,0,0.34160641,hispanic
13025,Brantley,18897,0.465817278,13.17669471,0.712285169,0,0.019897338,hispanic
26125,Oakland,1259201,0.96302051,12.31018717,0.686823679,0,0.042041739,hispanic
39101,Marion,65256,0.787445618,44.82346,0.985996181,1,0.027614319,hispanic
42107,Schuylkill,142067,0.805158484,6.447662,0.441438574,0,0.047773234,hispanic
47085,Humphreys,18486,0.41081417,6.707779,0.453214513,0,0.02677702,hispanic
22037,East Feliciana,19305,0.485083903,30.40663041,0.94239338,1,0.016679617,hispanic
42059,Greene,36506,0.602548167,3.17756,0.198281349,0,0.015723443,hispanic
16073,Owyhee,11693,0.034804226,22.49208928,0.881604074,1,0.263148892,hispanic
21169,Metcalfe,10030,0.41081417,5.982053838,0.41024825,0,0.019242273,hispanic
48079,Cochran,2836,0.092604102,11.2835,0.657542966,0,0.598730606,hispanic
21217,Taylor,25549,0.685829708,5.127402247,0.355506047,0,0.025128185,hispanic
20205,Wilson,8665,0.239900559,1.269474899,0.053787397,0,0.034045009,hispanic
19113,Linn,225909,0.853946551,10.5130827,0.626034373,0,0.033517921,hispanic
4021,Pinal,447138,0.615288999,18.73694475,0.826543603,1,0.304259535,hispanic
53057,Skagit,128206,0.603791175,6.863953,0.463399109,0,0.186637131,hispanic
54007,Braxton,14089,0.355500311,0.5678189,0.026098027,0,0.008162396,hispanic
6061,Placer,393149,0.835922933,5.560232889,0.38701464,0,0.142505768,hispanic
24031,Montgomery,1052567,0.977936607,17.473472,0.805856143,1,0.198592584,hispanic
51117,Mecklenburg,30650,0.536047234,14.48613,0.741565882,0,0.03050571,hispanic
13151,Henry,230220,0.919515227,14.61211016,0.745066836,0,0.07164017,hispanic
37143,Perquimans,13422,0.545991299,6.407390851,0.438255888,0,0.026374609,hispanic
48483,Wheeler,5191,0.125543816,6.357157,0.434436665,0,0.255827394,hispanic
49027,Millard,13006,0.045680547,0,0.017186505,0,0.131939105,hispanic
55049,Iowa,23771,0.381914232,3.365445,0.214513049,0,0.018215473,hispanic
29113,Lincoln,57686,0.66159105,6.483375516,0.443029917,0,0.025621468,hispanic
18005,Bartholomew,82753,0.803293971,9.582734161,0.592616168,0,0.069266371,hispanic
56013,Fremont,39531,0.105655687,12.74949,0.699236155,0,0.069666844,hispanic
53007,Chelan,77036,0.325046613,17.31658,0.802355188,1,0.282880731,hispanic
13183,Long,18998,0.419204475,6.632277082,0.448440484,0,0.112380251,hispanic
36111,Ulster,178599,0.784959602,11.54541739,0.663271801,0,0.10517976,hispanic
48199,Hardin,57207,0.580484773,17.00841,0.796626353,1,0.058978796,hispanic
20117,Marshall,9722,0.188004972,0.925735445,0.038510503,0,0.026229171,hispanic
16057,Latah,40134,0.408017402,2.466736433,0.141311267,0,0.044924503,hispanic
51175,Southampton,17586,0.380981976,15.18253,0.759707193,1,0.018366883,hispanic
48085,Collin,1005146,0.942200124,7.614814,0.497135582,0,0.154207448,hispanic
55129,Washburn,15878,0.272840273,2.960071,0.180776575,0,0.018516186,hispanic
55021,Columbia,57358,0.632069608,4.323721,0.296626353,0,0.03431082,hispanic
48497,Wise,68305,0.596333126,5.987849,0.410566518,0,0.197028036,hispanic
48261,Kenedy,442,0.005593536,13.57466,0.721833227,0,0.733031674,hispanic
22031,De Soto,27436,0.372591672,26.31578947,0.917886696,1,0.029669048,hispanic
51081,Greensville,11627,0.464885022,41.45523,0.981222151,1,0.026146039,hispanic
19169,Story,98105,0.780298322,11.88522501,0.675366009,0,0.035533357,hispanic
53029,Island,84460,0.88004972,2.959981,0.180458307,0,0.08121004,hispanic
29101,Johnson,53652,0.59229335,9.077014836,0.570973902,0,0.045180049,hispanic
48429,Stephens,9433,0.182722188,4.452454,0.309357097,0,0.238948373,hispanic
39037,Darke,51323,0.675574891,7.696354,0.50222788,0,0.016542291,hispanic
28147,Walthall,14465,0.440646364,34.70445904,0.96308084,1,0.020877981,hispanic
2220,Sitka,8647,0.074580485,3.006823176,0.185868873,0,0.069850815,hispanic
37121,Mitchell,15000,0.616532007,7.733333333,0.505092298,0,0.058,hispanic
33013,Merrimack,151132,0.780919826,3.07016383,0.190642903,0,0.022510124,hispanic
39071,Highland,43058,0.645742697,3.669469,0.237746658,0,0.012425101,hispanic
23007,Franklin,29897,0.255748912,1.505167743,0.066199873,0,0.013245476,hispanic
13243,Randolph,6833,0.254505904,39.66047124,0.975811585,1,0.023415776,hispanic
8045,Garfield,59770,0.263828465,12.83252468,0.70273711,0,0.287502091,hispanic
56035,Sublette,9813,0.051274083,4.076225,0.273074475,0,0.074594925,hispanic
54023,Grant,11626,0.326289621,10.40771,0.621260344,0,0.01298813,hispanic
46059,Hand,3262,0.058110628,2.145923,0.11521324,0,0.013795218,hispanic
42101,Philadelphia,1584138,0.997824736,19.64475,0.839910885,1,0.151671761,hispanic
47113,Madison,97605,0.795214419,11.29041,0.657861235,0,0.039946724,hispanic
13145,Harris,34475,0.609384711,19.02828136,0.830362826,1,0.03799855,hispanic
27043,Faribault,13758,0.278744562,6.323593546,0.432845321,0,0.072684983,hispanic
20159,Rice,9531,0.214108142,3.882069038,0.255251432,0,0.114678418,hispanic
51069,Frederick,88355,0.804226227,7.707543,0.503819223,0,0.091053138,hispanic
19161,Sac,9719,0.254505904,8.745755736,0.556651814,0,0.032822307,hispanic
48259,Kendall,45641,0.525481666,3.4618,0.223106302,0,0.243925418,hispanic
27165,Watonwan,10980,0.334990677,28.05100182,0.928389561,1,0.261748634,hispanic
27081,Lincoln,5673,0.18614046,10.22386744,0.614258434,0,0.023444386,hispanic
42017,Bucks,628195,0.948104413,11.45663,0.66136219,0,0.055072072,hispanic
48069,Castro,7665,0.164077067,26.09263,0.916295353,1,0.654924984,hispanic
12033,Escambia,315534,0.895587321,30.1330443,0.941120306,1,0.058196581,hispanic
39161,Van Wert,28281,0.615910503,2.510519,0.143539147,0,0.035147272,hispanic
47039,Decatur,11706,0.41392169,18.1958,0.818586887,1,0.033059969,hispanic
27123,Ramsey,550210,0.988502175,13.76201814,0.726288988,0,0.07600189,hispanic
19163,Scott,173283,0.874145432,9.914417456,0.604710376,0,0.068552599,hispanic
21003,Allen,21122,0.565568676,10.69974434,0.63367282,0,0.022062305,hispanic
17115,Macon,104712,0.805469236,5.959202384,0.408975175,0,0.023483459,hispanic
21171,Monroe,10718,0.399627098,8.770292965,0.55760662,0,0.032002239,hispanic
17025,Clay,13253,0.364512119,1.735456123,0.084341184,0,0.016449106,hispanic
47001,Anderson,76482,0.824114357,8.943281,0.565881604,0,0.030726184,hispanic
6007,Butte,231256,0.758856433,4.735012281,0.32718014,0,0.166603245,hispanic
48457,Tyler,21696,0.309509012,5.346608,0.373010821,0,0.081259218,hispanic
13279,Toombs,26887,0.635177129,28.08048499,0.929344367,1,0.118867854,hispanic
55009,Brown,263378,0.898073337,16.18966,0.777530236,1,0.087554769,hispanic
16009,Benewah,9226,0.193287756,6.936917407,0.466263526,0,0.037069152,hispanic
42077,Lehigh,368100,0.946861405,13.49633,0.719923616,0,0.254064113,hispanic
20191,Sumner,22996,0.278744562,4.305096539,0.294398472,0,0.054487737,hispanic
54003,Berkeley,117123,0.863269111,5.942471,0.406110757,0,0.046071224,hispanic
13135,Gwinnett,927781,0.976693599,21.34986597,0.868236792,1,0.214783446,hispanic
21189,Owsley,4472,0.317277812,2.683363148,0.15658816,0,0.015876565,hispanic
38059,Morton,31095,0.21845867,11.80254,0.671865054,0,0.037272873,hispanic
